SubjID Var1 Var2 Var3 Patterns FreqPatterns initial_gik1 initial_gik2 initial_gik3 initial_gik4 final_gik1 final_gik2 final_gik3 final_gik4
ID987 2 2 2 222 30 0.25 0.25 0.25 0.25 0 0 1 0
ID988 3 2 2 322 41 0.25 0.25 0.25 0.25 0 0 0.5814 0.4186
ID989 1 2 2 122 40 0.25 0.25 0.25 0.25 0.5138 0 0.4862 0
ID99 3 2 2 322 41 0.25 0.25 0.25 0.25 0 0 0.5814 0.4186
ID990 1 2 2 122 40 0.25 0.25 0.25 0.25 0.5138 0 0.4862 0
ID991 1 2 2 122 40 0.25 0.25 0.25 0.25 0.5138 0 0.4862 0
ID992 3 2 3 323 47 0.25 0.25 0.25 0.25 0 1 0 0
ID993 1 2 3 123 44 0.25 0.25 0.25 0.25 0.0556 0.9444 0 0
ID994 2 1 1 211 52 0.25 0.25 0.25 0.25 0 0 0.3333 0.6667
ID995 3 2 4 324 54 0.25 0.25 0.25 0.25 0 0 0.5814 0.4186
ID996 1 1 1 111 47 0.25 0.25 0.25 0.25 0.5733 0 0 0.4267
ID997 2 1 1 211 52 0.25 0.25 0.25 0.25 0 0 0.3333 0.6667
ID998 2 1 3 213 55 0.25 0.25 0.25 0.25 0 0.6667 0.3333 0
ID999 3 2 1 321 41 0.25 0.25 0.25 0.25 0 0 0 1
