SubjID Var1 Var2 Var3 Patterns FreqPatterns initial_gik1 initial_gik2 initial_gik3 initial_gik4 final_gik1 final_gik2 final_gik3 final_gik4
ID974 3 1 1 311 39 0.25 0.25 0.25 0.25 0 1 0 0
ID975 2 2 4 224 44 0.25 0.25 0.25 0.25 0 0 0.0025 0.9975
ID976 3 2 1 321 41 0.25 0.25 0.25 0.25 0 1 0 0
ID977 2 2 4 224 44 0.25 0.25 0.25 0.25 0 0 0.0025 0.9975
ID978 1 2 2 122 40 0.25 0.25 0.25 0.25 0.5 0 0.5 0
ID979 3 1 2 312 41 0.25 0.25 0.25 0.25 0.5945 0.4055 0 0
ID98 1 2 2 122 40 0.25 0.25 0.25 0.25 0.5 0 0.5 0
ID980 2 1 3 213 55 0.25 0.25 0.25 0.25 0 0 0.3333 0.6667
ID981 3 1 4 314 40 0.25 0.25 0.25 0.25 0 0.4413 0 0.5587
ID982 2 1 4 214 46 0.25 0.25 0.25 0.25 0 0 0 1
ID983 3 1 2 312 41 0.25 0.25 0.25 0.25 0.5945 0.4055 0 0
ID984 3 2 4 324 54 0.25 0.25 0.25 0.25 0 0.5672 0 0.4328
ID985 2 2 4 224 44 0.25 0.25 0.25 0.25 0 0 0.0025 0.9975
ID986 2 2 4 224 44 0.25 0.25 0.25 0.25 0 0 0.0025 0.9975
ID987 2 2 2 222 30 0.25 0.25 0.25 0.25 0.3333 0 0.1679 0.4988
ID988 3 2 2 322 41 0.25 0.25 0.25 0.25 0.3333 0.6667 0 0
ID989 1 2 2 122 40 0.25 0.25 0.25 0.25 0.5 0 0.5 0
ID99 3 2 2 322 41 0.25 0.25 0.25 0.25 0.3333 0.6667 0 0
ID990 1 2 2 122 40 0.25 0.25 0.25 0.25 0.5 0 0.5 0
ID991 1 2 2 122 40 0.25 0.25 0.25 0.25 0.5 0 0.5 0
ID992 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4393 0.5607 0
ID993 1 2 3 123 44 0.25 0.25 0.25 0.25 0 0 1 0
ID994 2 1 1 211 52 0.25 0.25 0.25 0.25 0 0.4413 0 0.5587
ID995 3 2 4 324 54 0.25 0.25 0.25 0.25 0 0.5672 0 0.4328
ID996 1 1 1 111 47 0.25 0.25 0.25 0.25 0.5945 0.4055 0 0
ID997 2 1 1 211 52 0.25 0.25 0.25 0.25 0 0.4413 0 0.5587
ID998 2 1 3 213 55 0.25 0.25 0.25 0.25 0 0 0.3333 0.6667
ID999 3 2 1 321 41 0.25 0.25 0.25 0.25 0 1 0 0
